line;field;message
3701;punkte;must be 1-5
3702;kunden_id;not an integer
3702;punkte;must be 1-5
3703;kunden_id;not an integer
3704;kunden_id;not an integer
3705;kunden_id;not an integer
3705;punkte;must be 1-5
3706;kunden_id;not an integer
3707;kunden_id;not an integer
3708;kunden_id;not an integer
3709;kunden_id;not an integer
3710;kunden_id;not an integer
3710;punkte;must be 1-5
3711;kunden_id;not an integer
3712;kunden_id;not an integer
3712;punkte;must be 1-5
3713;kunden_id;not an integer
3713;punkte;must be 1-5
3714;kunden_id;not an integer
3714;punkte;must be 1-5
3715;kunden_id;not an integer
3715;punkte;must be 1-5
3716;kunden_id;not an integer
3716;punkte;must be 1-5
3717;kunden_id;not an integer
3717;punkte;must be 1-5
3718;kunden_id;not an integer
3718;punkte;must be 1-5
3719;kunden_id;not an integer
3720;kunden_id;not an integer
3721;kunden_id;not an integer
3721;punkte;must be 1-5
3722;kunden_id;not an integer
3722;punkte;must be 1-5
3723;kunden_id;not an integer
3724;kunden_id;not an integer
3725;kunden_id;not an integer
3726;kunden_id;not an integer
3727;kunden_id;not an integer
3728;kunden_id;not an integer
3728;punkte;must be 1-5
3729;kunden_id;not an integer
3730;kunden_id;not an integer
3730;punkte;must be 1-5
3731;kunden_id;not an integer
3731;punkte;must be 1-5
3732;kunden_id;not an integer
3733;kunden_id;not an integer
3733;punkte;must be 1-5
3734;kunden_id;not an integer
3734;punkte;must be 1-5
3735;kunden_id;not an integer
3735;punkte;must be 1-5
3736;kunden_id;not an integer
3736;punkte;must be 1-5
3737;kunden_id;not an integer
3737;punkte;must be 1-5
3738;kunden_id;not an integer
3739;kunden_id;not an integer
3740;kunden_id;not an integer
3741;kunden_id;not an integer
3741;punkte;must be 1-5
3742;kunden_id;not an integer
3743;kunden_id;not an integer
3744;kunden_id;not an integer
3745;kunden_id;not an integer
3745;punkte;must be 1-5
3746;kunden_id;not an integer
3746;punkte;must be 1-5
3747;kunden_id;not an integer
3747;punkte;must be 1-5
3748;kunden_id;not an integer
3748;punkte;must be 1-5
3749;kunden_id;not an integer
3750;kunden_id;not an integer
3751;kunden_id;not an integer
3751;punkte;must be 1-5
3752;kunden_id;not an integer
3752;punkte;must be 1-5
3753;kunden_id;not an integer
3753;punkte;must be 1-5
3754;kunden_id;not an integer
3755;kunden_id;not an integer
3755;punkte;must be 1-5
3756;kunden_id;not an integer
3756;punkte;must be 1-5
3757;kunden_id;not an integer
3757;punkte;must be 1-5
3758;kunden_id;not an integer
3758;punkte;must be 1-5
3759;kunden_id;not an integer
3759;punkte;must be 1-5
3760;kunden_id;not an integer
3761;kunden_id;not an integer
3762;kunden_id;not an integer
3762;punkte;must be 1-5
3763;kunden_id;not an integer
3763;punkte;must be 1-5
3764;kunden_id;not an integer
3764;punkte;must be 1-5
3765;kunden_id;not an integer
3765;punkte;must be 1-5
3766;kunden_id;not an integer
3766;punkte;must be 1-5
3767;kunden_id;not an integer
3767;punkte;must be 1-5
3768;kunden_id;not an integer
3768;punkte;must be 1-5
3769;kunden_id;not an integer
3769;punkte;must be 1-5
3770;kunden_id;not an integer
3770;punkte;must be 1-5
3771;kunden_id;not an integer
3771;punkte;must be 1-5
3772;kunden_id;not an integer
3772;punkte;must be 1-5
3773;kunden_id;not an integer
3773;punkte;must be 1-5
3774;kunden_id;not an integer
3774;punkte;must be 1-5
3775;kunden_id;not an integer
3776;kunden_id;not an integer
3776;punkte;must be 1-5
3777;kunden_id;not an integer
3778;kunden_id;not an integer
3778;punkte;must be 1-5
3779;kunden_id;not an integer
3779;punkte;must be 1-5
3780;kunden_id;not an integer
3780;punkte;must be 1-5
3781;kunden_id;not an integer
3781;punkte;must be 1-5
3782;kunden_id;not an integer
3783;kunden_id;not an integer
3784;kunden_id;not an integer
3785;kunden_id;not an integer
3786;kunden_id;not an integer
3786;punkte;must be 1-5
3787;kunden_id;not an integer
3788;kunden_id;not an integer
3789;kunden_id;not an integer
3790;kunden_id;not an integer
3790;punkte;must be 1-5
3791;kunden_id;not an integer
3791;punkte;must be 1-5
3792;kunden_id;not an integer
3793;kunden_id;not an integer
3793;punkte;must be 1-5
3794;kunden_id;not an integer
3795;kunden_id;not an integer
3796;kunden_id;not an integer
3797;kunden_id;not an integer
3797;punkte;must be 1-5
3798;kunden_id;not an integer
3799;kunden_id;not an integer
3800;kunden_id;not an integer
3801;kunden_id;not an integer
3802;kunden_id;not an integer
3802;punkte;must be 1-5
3803;kunden_id;not an integer
3804;kunden_id;not an integer
3804;punkte;must be 1-5
3805;kunden_id;not an integer
3805;punkte;must be 1-5
3806;kunden_id;not an integer
3806;punkte;must be 1-5
3807;kunden_id;not an integer
3808;kunden_id;not an integer
3808;punkte;must be 1-5
3809;kunden_id;not an integer
3809;punkte;must be 1-5
3810;kunden_id;not an integer
3811;kunden_id;not an integer
3811;punkte;must be 1-5
3812;kunden_id;not an integer
3812;punkte;must be 1-5
3813;kunden_id;not an integer
3813;punkte;must be 1-5
3814;kunden_id;not an integer
3814;punkte;must be 1-5
3815;kunden_id;not an integer
3815;punkte;must be 1-5
3816;kunden_id;not an integer
3816;punkte;must be 1-5
3817;kunden_id;not an integer
3817;punkte;must be 1-5
3818;kunden_id;not an integer
3818;punkte;must be 1-5
3819;kunden_id;not an integer
3820;kunden_id;not an integer
3820;punkte;must be 1-5
3821;kunden_id;not an integer
3821;punkte;must be 1-5
3822;kunden_id;not an integer
3822;punkte;must be 1-5
3823;kunden_id;not an integer
3823;punkte;must be 1-5
3824;kunden_id;not an integer
3824;punkte;must be 1-5
3825;kunden_id;not an integer
3825;punkte;must be 1-5
3826;kunden_id;not an integer
3827;kunden_id;not an integer
3827;punkte;must be 1-5
3828;kunden_id;not an integer
3828;punkte;must be 1-5
3829;kunden_id;not an integer
3829;punkte;must be 1-5
3830;kunden_id;not an integer
3830;punkte;must be 1-5
3831;kunden_id;not an integer
3832;kunden_id;not an integer
3832;punkte;must be 1-5
3833;kunden_id;not an integer
3833;punkte;must be 1-5
3834;kunden_id;not an integer
3834;punkte;must be 1-5
3835;kunden_id;not an integer
3835;punkte;must be 1-5
3836;kunden_id;not an integer
3837;kunden_id;not an integer
3838;kunden_id;not an integer
3839;kunden_id;not an integer
3839;punkte;must be 1-5
3840;kunden_id;not an integer
3840;punkte;must be 1-5
3841;kunden_id;not an integer
3841;punkte;must be 1-5
3842;kunden_id;not an integer
3842;punkte;must be 1-5
3843;kunden_id;not an integer
3844;kunden_id;not an integer
3844;punkte;must be 1-5
3845;kunden_id;not an integer
3845;punkte;must be 1-5
3846;kunden_id;not an integer
3846;punkte;must be 1-5
3847;kunden_id;not an integer
3847;punkte;must be 1-5
3848;kunden_id;not an integer
3849;kunden_id;not an integer
3849;punkte;must be 1-5
3850;kunden_id;not an integer
3850;punkte;must be 1-5
3851;kunden_id;not an integer
3851;punkte;must be 1-5
3852;kunden_id;not an integer
3853;kunden_id;not an integer
3854;kunden_id;not an integer
3855;kunden_id;not an integer
3855;punkte;must be 1-5
3856;kunden_id;not an integer
3856;punkte;must be 1-5
3857;kunden_id;not an integer
3857;punkte;must be 1-5
3858;kunden_id;not an integer
3858;punkte;must be 1-5
3859;kunden_id;not an integer
3859;punkte;must be 1-5
3860;kunden_id;not an integer
3860;punkte;must be 1-5
3861;kunden_id;not an integer
3861;punkte;must be 1-5
3862;kunden_id;not an integer
3862;punkte;must be 1-5
3863;kunden_id;not an integer
3863;punkte;must be 1-5
3864;kunden_id;not an integer
3864;punkte;must be 1-5
3865;kunden_id;not an integer
3865;punkte;must be 1-5
3866;kunden_id;not an integer
3866;punkte;must be 1-5
3867;kunden_id;not an integer
3867;punkte;must be 1-5
3868;kunden_id;not an integer
3868;punkte;must be 1-5
3869;kunden_id;not an integer
3870;kunden_id;not an integer
3871;kunden_id;not an integer
3871;punkte;must be 1-5
3872;kunden_id;not an integer
3873;kunden_id;not an integer
3874;kunden_id;not an integer
3874;punkte;must be 1-5
3875;kunden_id;not an integer
3875;punkte;must be 1-5
3876;kunden_id;not an integer
3876;punkte;must be 1-5
3877;kunden_id;not an integer
3878;kunden_id;not an integer
3878;punkte;must be 1-5
3879;kunden_id;not an integer
3879;punkte;must be 1-5
3880;kunden_id;not an integer
3880;punkte;must be 1-5
3881;kunden_id;not an integer
3881;punkte;must be 1-5
3882;kunden_id;not an integer
3882;punkte;must be 1-5
3883;kunden_id;not an integer
3883;punkte;must be 1-5
3884;kunden_id;not an integer
3885;kunden_id;not an integer
3886;kunden_id;not an integer
3887;kunden_id;not an integer
3888;kunden_id;not an integer
3889;kunden_id;not an integer
3890;kunden_id;not an integer
3890;punkte;must be 1-5
3891;kunden_id;not an integer
3891;punkte;must be 1-5
3892;kunden_id;not an integer
3892;punkte;must be 1-5
3893;kunden_id;not an integer
3893;punkte;must be 1-5
3894;kunden_id;not an integer
3894;punkte;must be 1-5
3895;kunden_id;not an integer
3895;punkte;must be 1-5
3896;kunden_id;not an integer
3896;punkte;must be 1-5
3897;kunden_id;not an integer
3897;punkte;must be 1-5
3898;kunden_id;not an integer
3898;punkte;must be 1-5
3899;kunden_id;not an integer
3899;punkte;must be 1-5
3900;kunden_id;not an integer
3900;punkte;must be 1-5
3901;kunden_id;not an integer
3902;kunden_id;not an integer
3902;punkte;must be 1-5
3903;kunden_id;not an integer
3903;punkte;must be 1-5
3904;kunden_id;not an integer
3905;kunden_id;not an integer
3905;punkte;must be 1-5
3906;kunden_id;not an integer
3906;punkte;must be 1-5
3907;kunden_id;not an integer
3907;punkte;must be 1-5
3908;kunden_id;not an integer
3908;punkte;must be 1-5
3909;kunden_id;not an integer
3909;punkte;must be 1-5
3910;kunden_id;not an integer
3910;punkte;must be 1-5
3911;kunden_id;not an integer
3912;kunden_id;not an integer
3913;kunden_id;not an integer
3913;punkte;must be 1-5
3914;kunden_id;not an integer
3915;kunden_id;not an integer
3915;punkte;must be 1-5
3916;kunden_id;not an integer
3916;punkte;must be 1-5
3917;kunden_id;not an integer
3917;punkte;must be 1-5
3918;kunden_id;not an integer
3919;kunden_id;not an integer
3919;punkte;must be 1-5
3920;kunden_id;not an integer
3920;punkte;must be 1-5
3921;kunden_id;not an integer
3921;punkte;must be 1-5
3922;kunden_id;not an integer
3923;kunden_id;not an integer
3923;punkte;must be 1-5
3924;kunden_id;not an integer
3925;kunden_id;not an integer
3926;kunden_id;not an integer
3927;kunden_id;not an integer
3927;punkte;must be 1-5
3928;kunden_id;not an integer
3928;punkte;must be 1-5
3929;kunden_id;not an integer
3929;punkte;must be 1-5
3930;kunden_id;not an integer
3930;punkte;must be 1-5
3931;kunden_id;not an integer
3931;punkte;must be 1-5
3932;kunden_id;not an integer
3933;kunden_id;not an integer
3933;punkte;must be 1-5
3934;kunden_id;not an integer
3934;punkte;must be 1-5
3935;kunden_id;not an integer
3935;punkte;must be 1-5
3936;kunden_id;not an integer
3937;kunden_id;not an integer
3937;punkte;must be 1-5
3938;kunden_id;not an integer
3938;punkte;must be 1-5
3939;kunden_id;not an integer
3939;punkte;must be 1-5
3940;kunden_id;not an integer
3941;kunden_id;not an integer
3941;punkte;must be 1-5
3942;kunden_id;not an integer
3943;kunden_id;not an integer
3943;punkte;must be 1-5
3944;kunden_id;not an integer
3944;punkte;must be 1-5
3945;kunden_id;not an integer
3946;kunden_id;not an integer
3947;kunden_id;not an integer
3948;kunden_id;not an integer
3949;kunden_id;not an integer
3949;punkte;must be 1-5
3950;kunden_id;not an integer
3950;punkte;must be 1-5
3951;kunden_id;not an integer
3951;punkte;must be 1-5
3952;kunden_id;not an integer
3953;kunden_id;not an integer
3954;kunden_id;not an integer
3954;punkte;must be 1-5
3955;kunden_id;not an integer
3956;kunden_id;not an integer
3956;punkte;must be 1-5
3957;kunden_id;not an integer
3958;kunden_id;not an integer
3959;kunden_id;not an integer
3960;kunden_id;not an integer
3960;punkte;must be 1-5
3961;kunden_id;not an integer
3961;punkte;must be 1-5
3962;kunden_id;not an integer
3963;kunden_id;not an integer
3964;kunden_id;not an integer
3965;kunden_id;not an integer
3966;kunden_id;not an integer
3967;kunden_id;not an integer
3967;punkte;must be 1-5
3968;kunden_id;not an integer
3969;kunden_id;not an integer
3969;punkte;must be 1-5
3970;kunden_id;not an integer
3970;punkte;must be 1-5
3971;kunden_id;not an integer
3972;kunden_id;not an integer
3973;kunden_id;not an integer
3974;kunden_id;not an integer
3975;kunden_id;not an integer
3975;punkte;must be 1-5
3976;kunden_id;not an integer
3976;punkte;must be 1-5
3977;kunden_id;not an integer
3978;kunden_id;not an integer
3979;kunden_id;not an integer
3980;kunden_id;not an integer
3980;punkte;must be 1-5
3981;kunden_id;not an integer
3982;kunden_id;not an integer
3982;punkte;must be 1-5
3983;kunden_id;not an integer
3984;kunden_id;not an integer
3985;kunden_id;not an integer
3985;punkte;must be 1-5
3986;kunden_id;not an integer
3986;punkte;must be 1-5
3987;kunden_id;not an integer
3988;kunden_id;not an integer
3989;kunden_id;not an integer
3990;kunden_id;not an integer
3990;punkte;must be 1-5
3991;kunden_id;not an integer
3991;punkte;must be 1-5
3992;kunden_id;not an integer
3992;punkte;must be 1-5
3993;kunden_id;not an integer
3993;punkte;must be 1-5
3994;kunden_id;not an integer
3995;kunden_id;not an integer
3995;punkte;must be 1-5
3996;kunden_id;not an integer
3997;kunden_id;not an integer
3997;punkte;must be 1-5
3998;kunden_id;not an integer
3998;punkte;must be 1-5
3999;kunden_id;not an integer
3999;punkte;must be 1-5
4000;kunden_id;not an integer
4001;kunden_id;not an integer
4002;kunden_id;not an integer
4002;punkte;must be 1-5
4003;kunden_id;not an integer
4003;punkte;must be 1-5
4004;kunden_id;not an integer
4005;kunden_id;not an integer
4005;punkte;must be 1-5
4006;kunden_id;not an integer
4006;punkte;must be 1-5
4007;kunden_id;not an integer
4007;punkte;must be 1-5
4008;kunden_id;not an integer
4009;kunden_id;not an integer
4010;kunden_id;not an integer
4010;punkte;must be 1-5
4011;kunden_id;not an integer
4012;kunden_id;not an integer
4012;punkte;must be 1-5
4013;kunden_id;not an integer
4014;kunden_id;not an integer
4014;punkte;must be 1-5
4015;kunden_id;not an integer
4015;punkte;must be 1-5
4016;kunden_id;not an integer
4016;punkte;must be 1-5
4017;kunden_id;not an integer
4017;punkte;must be 1-5
4018;kunden_id;not an integer
4018;punkte;must be 1-5
4019;kunden_id;not an integer
4019;punkte;must be 1-5
4020;kunden_id;not an integer
4020;punkte;must be 1-5
4021;kunden_id;not an integer
4021;punkte;must be 1-5
4022;kunden_id;not an integer
4023;kunden_id;not an integer
4024;kunden_id;not an integer
4024;punkte;must be 1-5
4025;kunden_id;not an integer
4025;punkte;must be 1-5
4026;kunden_id;not an integer
4027;kunden_id;not an integer
4027;punkte;must be 1-5
4028;kunden_id;not an integer
4028;punkte;must be 1-5
4029;kunden_id;not an integer
4030;kunden_id;not an integer
4030;punkte;must be 1-5
4031;kunden_id;not an integer
4031;punkte;must be 1-5
4032;kunden_id;not an integer
4033;kunden_id;not an integer
4034;kunden_id;not an integer
4035;kunden_id;not an integer
4036;kunden_id;not an integer
4037;kunden_id;not an integer
4037;punkte;must be 1-5
4038;kunden_id;not an integer
4038;punkte;must be 1-5
4039;kunden_id;not an integer
4039;punkte;must be 1-5
4040;kunden_id;not an integer
4041;kunden_id;not an integer
4042;kunden_id;not an integer
4043;kunden_id;not an integer
4043;punkte;must be 1-5
4044;kunden_id;not an integer
4044;punkte;must be 1-5
4045;kunden_id;not an integer
4045;punkte;must be 1-5
4046;kunden_id;not an integer
4046;punkte;must be 1-5
4047;kunden_id;not an integer
4048;kunden_id;not an integer
4049;kunden_id;not an integer
4049;punkte;must be 1-5
4050;kunden_id;not an integer
4050;punkte;must be 1-5
4051;kunden_id;not an integer
4052;kunden_id;not an integer
4053;kunden_id;not an integer
4054;kunden_id;not an integer
4054;punkte;must be 1-5
4055;kunden_id;not an integer
4055;punkte;must be 1-5
4056;kunden_id;not an integer
4057;kunden_id;not an integer
4057;punkte;must be 1-5
4058;kunden_id;not an integer
4059;kunden_id;not an integer
4060;kunden_id;not an integer
4061;kunden_id;not an integer
4061;punkte;must be 1-5
4062;kunden_id;not an integer
4062;punkte;must be 1-5
4063;kunden_id;not an integer
4063;punkte;must be 1-5
4064;kunden_id;not an integer
4065;kunden_id;not an integer
4065;punkte;must be 1-5
4066;kunden_id;not an integer
4067;kunden_id;not an integer
4067;punkte;must be 1-5
4068;kunden_id;not an integer
4068;punkte;must be 1-5
4069;kunden_id;not an integer
4070;kunden_id;not an integer
4070;punkte;must be 1-5
4071;kunden_id;not an integer
4071;punkte;must be 1-5
4072;kunden_id;not an integer
4073;kunden_id;not an integer
4073;punkte;must be 1-5
4074;kunden_id;not an integer
4075;kunden_id;not an integer
4076;kunden_id;not an integer
4076;punkte;must be 1-5
4077;kunden_id;not an integer
4077;punkte;must be 1-5
4078;kunden_id;not an integer
4078;punkte;must be 1-5
4079;kunden_id;not an integer
4079;punkte;must be 1-5
4080;kunden_id;not an integer
4080;punkte;must be 1-5
4081;kunden_id;not an integer
4081;punkte;must be 1-5
4082;kunden_id;not an integer
4082;punkte;must be 1-5
4083;kunden_id;not an integer
4084;kunden_id;not an integer
4084;punkte;must be 1-5
4085;kunden_id;not an integer
4086;kunden_id;not an integer
